Date,Close,High,Low,Open,Volume,Ticker,Daily Return,SMA_20,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2023-11-30,188.56910705566406,188.9364275469523,186.82190727725418,188.4599061227721,48794400.0,AAPL,0.00306290521949526,185.04878005981445,,,,,,,,,,,,,,,,,,,,
2023-12-01,189.84970092773438,190.1673666680402,187.85430382511626,188.94631294335792,45704800.0,AAPL,0.006791111715304998,185.73890686035156,,,,,,,,,,,,,,,,,,,,
2023-12-04,188.05287170410156,188.6683747194466,186.08727017888344,188.5988763355123,43389500.0,AAPL,-0.009464482771646687,186.38479766845703,,,,,,,,,,,,,,,,,,,,
2023-12-05,192.01385498046875,192.9867262414063,188.79740398889692,188.82719982806023,66628400.0,AAPL,0.021063136342845734,187.1008445739746,,,,,,,,,,,,,,,,,,,,
2023-12-06,190.921875,193.34412390879868,190.71339499767492,193.03637997744386,41089700.0,AAPL,-0.005686985351030183,187.6339027404785,,,,,,,,,,,,,,,,,,,,
2023-12-07,192.85768127441406,193.5823700079149,192.18261692775607,192.22233461466143,47477700.0,AAPL,0.010139258659669359,188.21071014404296,,,,,,,,,,,,,,,,,,,,
2023-12-08,194.2872314453125,194.56519468567552,192.26205338225554,192.78819916921847,53406400.0,AAPL,0.007412461673560911,188.8827896118164,,,,,,,,,,,,,,,,,,,,
2023-12-11,191.77560424804688,192.08336332058192,190.02840462687192,191.70612101402028,60943700.0,AAPL,-0.012927391978265868,189.2193260192871,,,,,,,,,,,,,,,,,,,,
2023-12-12,193.2944793701172,193.30440121762786,190.32621099568146,191.67632450221151,52696900.0,AAPL,0.00792006432739889,189.71122360229492,,,,,,,,,,,,,,,,,,,,
2023-12-13,196.52085876464844,196.56056130389416,193.43346752411227,193.67171305530522,70404200.0,AAPL,0.016691523757144777,190.2333999633789,,,,,,,,,,,,,,,,,,,,
2023-12-14,196.66978454589844,198.16880172529363,194.73396364592156,196.58044246155973,66831600.0,AAPL,0.0007578115737238988,190.73473052978517,,,,,,,,,,,,,,,,,,,,
2023-12-15,196.13369750976562,196.95765018105735,195.56783406915136,196.09397982207716,128538400.0,AAPL,-0.002725823071249134,191.12487258911133,,,,,,,,,,,,,,,,,,,,
2023-12-18,194.46591186523438,195.20053764226134,192.97681661429394,194.66445486912104,55751900.0,AAPL,-0.008503310067094483,191.43261947631837,,,,,,,,,,,,,,,,,,,,
2023-12-19,195.50827026367188,195.5181921115413,194.46590061872467,194.73394198979324,40714100.0,AAPL,0.00536010855804836,191.70512466430665,,,,,,,,,,,,,,,,,,,,
2023-12-20,193.41360473632812,196.24287639656293,193.41360473632812,195.46854814025792,52242800.0,AAPL,-0.010713948440742582,191.91310195922853,,,,,,,,,,,,,,,,,,,,
2023-12-21,193.2646942138672,195.64725561182692,192.09327993279487,194.674384326953,46482500.0,AAPL,-0.0007699071772326871,192.08037719726562,,,,,,,,,,,,,,,,,,,,
2023-12-22,192.19256591796875,193.9894050921648,191.56714106698067,193.76106624785666,37149600.0,AAPL,-0.005547460700256135,192.26055831909179,,,,,,,,,,,,,,,,,,,,
2023-12-26,191.64654541015625,192.48043504376977,191.42814358023,192.20247183256527,28919300.0,AAPL,-0.002841007430253839,192.42237243652343,,,,,,,,,,,,,,,,,,,,
2023-12-27,191.74581909179688,192.09328069742187,189.7007974418798,191.09062871652011,48087700.0,AAPL,0.0005180040236476557,192.55887298583986,,,,,,,,,,,,,,,,,,,,
2023-12-28,192.1726837158203,193.24483398097485,191.7656607623355,192.72861011674675,34049900.0,AAPL,0.0022262004253614798,192.7678421020508,,,,,,,,,,,,,,,,,,,,
2023-12-29,191.13034057617188,192.98674116771573,190.33615340163328,192.49037607711168,42672100.0,AAPL,-0.005423992211035733,192.89590377807616,,,,,,,,,,,,,,,,,,,,
2024-01-02,184.29042053222656,187.07006792285642,182.55314280656535,185.78943757371047,82488700.0,AAPL,-0.03578667846939443,192.6179397583008,,,,,,,,,,,,,,,,,,,,
2024-01-03,182.9105224609375,184.52867738484042,182.0964765011294,182.88074176951616,58414500.0,AAPL,-0.007487627774161787,192.36082229614257,,,,,,,,,,,,,,,,,,,,
2024-01-04,180.58753967285156,181.7589539428833,179.5650288616003,180.82578520690032,71983600.0,AAPL,-0.012700104711482862,191.7895065307617,,,,,,,,,,,,,,,,,,,,
2024-01-05,179.8628387451172,181.43135417752765,178.86018676112266,180.66696287937032,62379700.0,AAPL,-0.0040130173380025225,191.23655471801757,,,,,,,,,,,,,,,,,,,,
2024-01-08,184.21099853515625,184.2507162227342,180.18051667398524,180.76622380895435,59144500.0,AAPL,0.02417486469342789,190.8042205810547,,,,,,,,,,,,,,,,,,,,
2024-01-09,183.7940673828125,183.80398923151574,181.40158398145778,182.58293533514995,42841800.0,AAPL,-0.00226333473928908,190.2795623779297,,,,,,,,,,,,,,,,,,,,
2024-01-10,184.83642578125,185.0448906262594,182.58292413922769,183.00980597306068,46792900.0,AAPL,0.00567133865244096,189.93260345458984,,,,,,,,,,,,,,,,,,,,
2024-01-11,184.24078369140625,185.69017636593313,182.28510409693843,185.1838742981323,49128400.0,AAPL,-0.003222536290269362,189.47991867065429,,,,,,,,,,,,,,,,,,,,
2024-01-12,184.56838989257812,185.38243589635255,183.84370111575322,184.70737150933715,40477800.0,AAPL,0.001778141596057159,188.88229522705078,,,,,,,,,,,,,,,,,,,,
2024-01-16,182.2950439453125,182.9204536449405,179.61466039771227,180.83572939974707,65603000.0,AAPL,-0.012317092588762124,188.16355819702147,,,,,,,,,,,,,,,,,,,,
2024-01-17,181.3519287109375,181.6001112377356,178.98924135636386,179.95219077216925,47317400.0,AAPL,-0.005173564864758062,187.4244697570801,,,,,,,,,,,,,,,,,,,,
2024-01-18,187.25868225097656,187.76496914507203,184.47903496158258,184.73713933247967,78005800.0,AAPL,0.03257066843470979,187.0641082763672,,,,,,,,,,,,,,,,,,,,
2024-01-19,190.16737365722656,190.55453778649462,187.4473029046773,187.9535897974558,68903000.0,AAPL,0.015533012254948853,186.79706344604492,,,,,,,,,,,,,,,,,,,,
2024-01-22,192.48045349121094,193.90998737033232,190.86229845472488,190.9020161446229,60133900.0,AAPL,0.01216338948948037,186.75040588378906,,,,,,,,,,,,,,,,,,,,
2024-01-23,193.7610626220703,194.3269260762536,192.42088601370864,193.60223731108647,42355600.0,AAPL,0.006653190532501796,186.7752243041992,,,,,,,,,,,,,,,,,,,,
2024-01-24,193.0860137939453,194.95235131957728,192.9271733347724,193.9993237123997,53631300.0,AAPL,-0.0034839240608505184,186.81989669799805,,,,,,,,,,,,,,,,,,,,
2024-01-25,192.7584228515625,194.84316234947465,191.70613125374697,193.80079260051858,54822100.0,AAPL,-0.001696606273784318,186.87549057006837,,,,,,,,,,,,,,,,,,,,
2024-01-26,191.0211181640625,193.3441028913112,190.54461197208147,192.85767485186383,44594000.0,AAPL,-0.00901286004419033,186.83925552368163,,,,,,,,,,,,,,,,,,,,
2024-01-29,190.33612060546875,190.80270492206986,188.2017571427803,190.6140837964833,47145600.0,AAPL,-0.0035859781639715482,186.74742736816407,,,,,,,,,,,,,,,,,,,,
2024-01-30,186.67295837402344,190.4056331853674,186.10711010289756,189.5518847070131,55859400.0,AAPL,-0.01924575440432752,186.52455825805663,,,,,,,,,,,,,,,,,,,,
2024-01-31,183.05941772460938,185.73980101543498,183.00979333970113,185.68022448739953,55467800.0,AAPL,-0.01935760101992845,186.46300811767577,,,,,,,,,,,,,,,,,,,,
2024-02-01,185.50155639648438,185.59089847447947,182.48366340616798,182.6524257138898,64885400.0,AAPL,0.01334068851649528,186.59255981445312,,,,,,,,,,,,,,,,,,,,
2024-02-02,184.4989013671875,185.96813772334343,177.9468764270477,178.55244241438749,102551700.0,AAPL,-0.00540510305559827,186.78812789916992,,,,,,,,,,,,,,,,,,,,
2024-02-05,186.31558227539062,187.87417583998953,184.48896248395178,186.78216664518396,69668800.0,AAPL,0.009846567620408697,187.1107650756836,,,,,,,,,,,,,,,,,,,,
2024-02-06,187.923828125,187.93374997367698,185.4122219544124,185.50156403608693,43490800.0,AAPL,0.008631837605682646,187.2964065551758,,,,,,,,,,,,,,,,,,,,
2024-02-07,188.0330047607422,189.66108145721643,187.23881768122482,189.2540584961332,53439000.0,AAPL,0.0005809621740440196,187.50835342407225,,,,,,,,,,,,,,,,,,,,
2024-02-08,186.95094299316406,188.16205980044833,185.98799356738817,188.0131563419714,40962000.0,AAPL,-0.005754637431630516,187.61407928466798,,,,,,,,,,,,,,,,,,,,
2024-02-09,187.71630859375,188.8494643803939,186.8714052160575,187.5174970927484,45155200.0,AAPL,0.0040939381654465645,187.78785552978516,,,,,,,,,,,,,,,,,,,,
2024-02-12,186.02650451660156,187.537383976275,185.66866504371018,187.28888476363343,41781900.0,AAPL,-0.00900190340310525,187.86076126098632,,,,,,,,,,,,,,,,,,,,
2024-02-13,183.92916870117188,185.09215835173688,182.4083547485107,184.6547973151463,56529500.0,AAPL,-0.011274392436065539,187.9424674987793,,,,,,,,,,,,,,,,,,,,
2024-02-14,183.04452514648438,184.41624573755993,181.34479892181088,184.20751487981576,54630500.0,AAPL,-0.004809696911775685,188.02709732055663,,,,,,,,,,,,,,,,,,,,
2024-02-15,182.7562713623047,183.3824942652778,180.26134459364147,182.44813474883824,65434500.0,AAPL,-0.0015747741373253188,187.80197677612304,,,,,,,,,,,,,,,,,,,,
2024-02-16,181.215576171875,183.7403368438813,180.57941874936438,182.31891336045317,49752500.0,AAPL,-0.008430327336758525,187.35438690185546,,,,,,,,,,,,,,,,,,,,
2024-02-20,180.47006225585938,181.33483464555084,178.91942962585208,180.69867728023533,53665600.0,AAPL,-0.004113961568670721,186.75386734008788,,,,,,,,,,,,,,,,,,,,
2024-02-21,181.22552490234375,181.79209525720324,179.57548638259638,180.8478012209779,41371400.0,AAPL,0.004186082927224444,186.12709045410156,,,,,,,,,,,,,,,,,,,,
2024-02-22,183.26319885253906,183.84966853541172,181.36467634977905,182.37854224114136,52292200.0,AAPL,0.011243857350079933,185.63594970703124,,,,,,,,,,,,,,,,,,,,
2024-02-23,181.42430114746094,183.9291621764045,181.1360335803032,183.89934348562096,45119700.0,AAPL,-0.010034189715076303,185.06924362182616,,,,,,,,,,,,,,,,,,,,
2024-02-26,180.07247924804688,181.66286516303873,179.56553112991756,181.1459977034405,40867400.0,AAPL,-0.007451162225039054,184.52181167602538,,,,,,,,,,,,,,,,,,,,
2024-02-27,181.53366088867188,182.8159102315647,178.482083088638,180.0128468267154,54318900.0,AAPL,0.008114408413360197,184.08168869018556,,,,,,,,,,,,,,,,,,,,
2024-02-28,180.33091735839844,182.02070906977036,179.0486680197237,181.4143703487687,48953900.0,AAPL,-0.006625457363585219,183.76458663940429,,,,,,,,,,,,,,,,,,,,
2024-02-29,179.66494750976562,181.47402922690614,178.45227002550848,180.1818301671186,136682600.0,AAPL,-0.003693043092046322,183.5948631286621,,,,,,,,,,,,,,,,,,,,
2024-03-01,178.5814666748047,179.44623902736157,176.3151552102376,178.47212642137438,73563100.0,AAPL,-0.006030563278916934,183.2488586425781,,,,,,,,,,,,,,,,,,,,
2024-03-04,174.04885864257812,175.838040881393,172.74670999766127,175.09254322615726,81510100.0,AAPL,-0.025381178218680467,182.72635650634766,,,,,,,,,,,,,,,,,,,,
2024-03-05,169.09872436523438,171.00719632897145,168.6017259840366,169.73488168648007,95132400.0,AAPL,-0.02844106141200964,181.86551361083986,,,,,,,,,,,,,,,,,,,,
2024-03-06,168.10475158691406,170.2120353375331,167.6673905223103,170.03310800783655,68587700.0,AAPL,-0.005878061954940894,180.87455978393555,,,,,,,,,,,,,,,,,,,,
2024-03-07,167.9854736328125,169.70508399774383,167.47854068144582,168.13456709874717,71765100.0,AAPL,-0.0007095454053236416,179.87218322753907,,,,,,,,,,,,,,,,,,,,
2024-03-08,169.70509338378906,172.65726551008456,167.9258455340773,167.98548292374957,76267000.0,AAPL,0.010236716983846872,179.0098907470703,,,,,,,,,,,,,,,,,,,,
2024-03-11,171.71295166015625,173.33317133974063,171.01715691552084,171.90181348381185,60139500.0,AAPL,0.011831455593535933,178.20972290039063,,,,,,,,,,,,,,,,,,,,
2024-03-12,172.19007873535156,172.98527928876703,169.9834044040384,172.1105571632911,59825400.0,AAPL,0.0027786318421665346,177.5179016113281,,,,,,,,,,,,,,,,,,,,
2024-03-13,170.10269165039062,172.1503228051375,169.73490248954016,171.73284593382695,52488700.0,AAPL,-0.012122574658724461,176.82657775878906,,,,,,,,,,,,,,,,,,,,
2024-03-14,171.96145629882812,173.26358975503445,171.0171623179081,171.87200022180366,72913500.0,AAPL,0.01092730885327664,176.27242431640624,,,,,,,,,,,,,,,,,,,,
2024-03-15,171.58372497558594,171.58372497558594,169.2677105816515,170.14243263043366,121752700.0,AAPL,-0.002196604584377204,175.71379699707032,,,,,,,,,,,,,,,,,,,,
2024-03-18,172.67713928222656,176.64319229534289,172.4783429395777,174.51603957790343,75604200.0,AAPL,0.006372482627919451,175.2868751525879,,,,,,,,,,,,,,,,,,,,
2024-03-19,175.02297973632812,175.54979689128342,171.9912860926869,173.29341963294198,55215200.0,AAPL,0.013585124607997434,175.01452102661133,,,,,,,,,,,,,,,,,,,,
2024-03-20,177.597412109375,177.597412109375,174.0389016316341,174.66512448913912,53423100.0,AAPL,0.014709110637501688,174.8331153869629,,,,,,,,,,,,,,,,,,,,
2024-03-21,170.3412628173828,176.4245348346718,169.8144456152503,175.98717372334877,106181300.0,AAPL,-0.04085729181415898,174.18701858520507,,,,,,,,,,,,,,,,,,,,
2024-03-22,171.24578857421875,172.0111704512642,169.0391141931604,170.7289059277682,71160100.0,AAPL,0.005310080140744633,173.67809295654297,,,,,,,,,,,,,,,,,,,,
2024-03-25,169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300.0,AAPL,-0.008300450762396827,173.16568756103516,,,,,,,,,,,,,,,,,,,,
2024-03-26,168.69122314453125,170.39094937582044,168.5619986920605,168.97947557636294,57388400.0,AAPL,-0.006672471003027036,172.52356567382813,,,,,,,,,,,,,,,,,,,,
2024-03-27,172.26959228515625,172.55785986634996,169.08880538680637,169.3870074763491,60273300.0,AAPL,0.02121253894495223,172.12049942016603,,,,,,,,,,,,,,,,,,,,
2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700.0,AAPL,-0.010559121193708387,171.65978088378907,,,,,,,,,,,,,,,,,,,,
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500.0,AAPL,-0.008455730727910282,171.1811721801758,,,,,,,,,,,,,,,,,,,,
2024-04-02,167.82643127441406,168.3234297194346,167.22009256480143,168.0649959882119,49329500.0,AAPL,-0.00699879462194275,170.87005081176758,,,,,,,,,,,,,,,,,,,,
2024-04-03,168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700.0,AAPL,0.0047973969223378266,170.8466926574707,,,,,,,,,,,,,,,,,,,,
2024-04-04,167.80654907226562,170.8879300889726,167.80654907226562,169.26771043200742,53704400.0,AAPL,-0.004892394998732286,170.83178253173827,,,,,,,,,,,,,,,,,,,,
2024-04-05,168.56198120117188,169.3671161921521,167.93575835610383,168.57191570910442,42104800.0,AAPL,0.004501803613045752,170.86060791015626,,,,,,,,,,,,,,,,,,,,
2024-04-08,167.4387664794922,168.18426411757292,167.23003563445502,168.01528647300387,37425500.0,AAPL,-0.006663511627448049,170.7472915649414,,,,,,,,,,,,,,,,,,,,
2024-04-09,168.65145874023438,169.05900112515698,167.33939066831408,167.6872804964856,42373800.0,AAPL,0.007242601496892487,170.5942169189453,,,,,,,,,,,,,,,,,,,,
2024-04-10,166.77279663085938,168.0749301271986,166.1068205360595,167.78667770328389,49709300.0,AAPL,-0.011139317284344474,170.3233528137207,,,,,,,,,,,,,,,,,,,,
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300.0,AAPL,0.04327093837280005,170.5176788330078,,,,,,,,,,,,,,,,,,,,
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101670900.0,AAPL,0.00862666154617786,170.69411392211913,,,,,,,,,,,,,,,,,,,,
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800.0,AAPL,-0.021863549560326545,170.69759368896484,,,,,,,,,,,,,,,,,,,,
2024-04-16,168.36318969726562,172.71688554496447,167.2598525976239,170.71895735574867,73711200.0,AAPL,-0.019167299585260533,170.4818962097168,,,,,,,,,,,,,,,,,,,,
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200.0,AAPL,-0.008147382826483973,170.0803207397461,,,,,,,,,,,,,,,,,,,,
2024-04-18,166.0372314453125,167.62763251332663,165.55018268321453,167.02129381245496,43122900.0,AAPL,-0.005714297201386054,169.50231170654297,,,,,,,,,,,,,,,,,,,,
2024-04-19,164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,68149400.0,AAPL,-0.012212656882155781,169.18572235107422,,,,,,,,,,,,,,,,,,,,
2024-04-22,164.8444366455078,166.2559103754066,163.78086788564391,164.52636553527142,48116400.0,AAPL,0.005090931081241479,168.86565475463868,,,,,,,,,,,,,,,,,,,,
2024-04-23,165.8980712890625,166.0471799196536,163.92996173620628,164.3573882766078,49537800.0,AAPL,0.006391690644801606,168.66933975219726,,,,,,,,,,,,,,,,,,,,
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800.0,AAPL,0.012702284779590345,168.63504638671876,,,,,,,,,,,,,,,,,,,,
2024-04-25,168.87014770507812,169.5858267499,167.1405874855602,168.5123081826672,50558300.0,AAPL,0.005147406556292866,168.46507415771484,,,,,,,,,,,,,,,,,,,,
2024-04-26,168.28366088867188,170.31140768247312,168.16437095925713,168.86018085141623,44838400.0,AAPL,-0.003473004698441473,168.35672836303712,,,,,,,,,,,,,,,,,,,,
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400.0,AAPL,0.024808049733793025,168.5291862487793,,,,,,,,,,,,,,,,,,,,
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800.0,AAPL,-0.018270896283629545,168.6032386779785,,,,,,,,,,,,,,,,,,,,
2024-05-01,168.28366088867188,171.67319360904702,168.0947990703537,168.56197877866052,50383100.0,AAPL,-0.006047098276950602,168.58584365844726,,,,,,,,,,,,,,,,,,,,
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900.0,AAPL,0.022031913641557654,168.7950798034668,,,,,,,,,,,,,,,,,,,,
2024-05-03,182.27915954589844,185.8774235329829,181.56348055207545,185.52951854505613,163224100.0,AAPL,0.059816335185181924,169.48093872070314,,,,,,,,,,,,,,,,,,,,
2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700.0,AAPL,-0.00910684692345387,170.13995895385742,,,,,,,,,,,,,,,,,,,,
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800.0,AAPL,0.0037972273178015215,170.77263717651368,,,,,,,,,,,,,,,,,,,,
2024-05-08,181.64300537109375,181.97102617972277,180.36074083125402,181.75234564063675,45057100.0,AAPL,0.0018641633407692204,171.5161476135254,,,,,,,,,,,,,,,,,,,,
2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000.0,AAPL,0.010014233684437546,171.98978805541992,,,,,,,,,,,,,,,,,,,,
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500.0,AAPL,-0.006890249628078382,172.32517623901367,,,,,,,,,,,,,,,,,,,,
2024-05-13,185.4128875732422,186.22907786103977,183.76061103045285,184.57680131825043,72044800.0,AAPL,0.017645458243328305,173.01315460205078,,,,,,,,,,,,,,,,,,,,
2024-05-14,186.55751037597656,187.4234708736874,185.42281765723527,186.63713980034996,52393600.0,AAPL,0.006173372399921329,173.92287063598633,,,,,,,,,,,,,,,,,,,,
2024-05-15,188.83688354492188,189.76254724660947,186.4978163614719,187.03531124896162,70400000.0,AAPL,0.012218072402186309,175.01514129638673,,,,,,,,,,,,,,,,,,,,
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200.0,AAPL,0.0006324534685713257,176.1610954284668,,,,,,,,,,,,,,,,,,,,
2024-05-17,188.9861602783203,189.92178705781208,188.29936976198016,188.62783545187153,41282900.0,AAPL,0.0001579528662509766,177.40992965698243,,,,,,,,,,,,,,,,,,,,
2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300.0,AAPL,0.006162176311344636,178.675244140625,,,,,,,,,,,,,,,,,,,,
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400.0,AAPL,0.006857240711112267,179.95307235717775,,,,,,,,,,,,,,,,,,,,
2024-05-22,190.01136779785156,191.92244369758092,189.38431073139583,191.37500087150013,34648500.0,AAPL,-0.0075384323685394605,181.05337295532226,,,,,,,,,,,,,,,,,,,,
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900.0,AAPL,-0.02105811765187715,181.91036987304688,,,,,,,,,,,,,,,,,,,,
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36327000.0,AAPL,0.016588193438469512,182.95096969604492,,,,,,,,,,,,,,,,,,,,
2024-05-28,189.10562133789062,192.10160462638697,188.21976480489596,190.61853495727325,52280100.0,AAPL,5.2692850790458934e-05,183.7833282470703,,,,,,,,,,,,,,,,,,,,
2024-05-29,189.4042205810547,191.35510374397245,188.6278525845266,188.7273931739324,53068000.0,AAPL,0.0015790077579478368,184.7881652832031,,,,,,,,,,,,,,,,,,,,
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49889100.0,AAPL,0.0052551419724566895,185.89396057128906,,,,,,,,,,,,,,,,,,,,
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300.0,AAPL,0.0050185822661372725,186.86215209960938,,,,,,,,,,,,,,,,,,,,
2024-06-03,193.12681579589844,194.08235381042343,191.62385010600926,192.00207093054578,50080500.0,AAPL,0.009258771955005907,187.40453491210937,,,,,,,,,,,,,,,,,,,,
2024-06-04,193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400.0,AAPL,0.001649237375855872,188.04584274291992,,,,,,,,,,,,,,,,,,,,
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800.0,AAPL,0.007820860566006393,188.72850341796874,,,,,,,,,,,,,,,,,,,,
2024-06-06,193.57470703125,195.58530834672572,193.2661524862918,194.77908126144504,41181800.0,AAPL,-0.0070965437857087865,189.32508850097656,,,,,,,,,,,,,,,,,,,,
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900.0,AAPL,0.012392055186017492,189.9506622314453,,,,,,,,,,,,,,,,,,,,
2024-06-10,192.22103881835938,196.3815891899795,191.25555286655262,195.98344204153506,97010200.0,AAPL,-0.019147776365283753,190.4518180847168,,,,,,,,,,,,,,,,,,,,
2024-06-11,206.18572998046875,206.19569315156764,192.72867525564521,192.74857122232135,172373300.0,AAPL,0.07264912960597103,191.49046020507814,,,,,,,,,,,,,,,,,,,,
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300.0,AAPL,0.028578463281793143,192.76649475097656,,,,,,,,,,,,,,,,,,,,
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700.0,AAPL,0.005491066575234127,193.98678741455078,,,,,,,,,,,,,,,,,,,,
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700.0,AAPL,-0.008168470783271542,195.1140151977539,,,,,,,,,,,,,,,,,,,,
2024-06-17,215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300.0,AAPL,0.019671564393159757,196.4477783203125,,,,,,,,,,,,,,,,,,,,
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300.0,AAPL,-0.010984543414208958,197.60486602783203,,,,,,,,,,,,,,,,,,,,
2024-06-20,208.70396423339844,213.24275088537271,207.87784112226225,212.93418113045576,86172500.0,AAPL,-0.021512789505131358,198.4673324584961,,,,,,,,,,,,,,,,,,,,
2024-06-21,206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,241805100.0,AAPL,-0.010444504867548998,199.2929718017578,,,,,,,,,,,,,,,,,,,,
2024-06-24,207.17112731933594,211.70989851928564,205.6283393856244,206.75308420226276,80727000.0,AAPL,0.0031326730633782773,200.35102386474608,,,,,,,,,,,,,,,,,,,,
2024-06-25,208.0968017578125,210.3960464470149,207.6389363414956,208.1764159984445,55549700.0,AAPL,0.004468163351014187,201.30108108520508,,,,,,,,,,,,,,,,,,,,
2024-06-26,212.25733947753906,213.8598456726642,209.65948819693895,210.51548557795786,66213200.0,AAPL,0.019993280456893636,202.4586669921875,,,,,,,,,,,,,,,,,,,,
2024-06-27,213.1033935546875,214.73575892320002,211.36153961685812,213.69064352295018,49772700.0,AAPL,0.003985982671934618,203.64362564086915,,,,,,,,,,,,,,,,,,,,
2024-06-28,209.6395721435547,215.0642148828325,209.3210696212814,214.76560832661605,82542700.0,AAPL,-0.016254182316641108,204.60562591552736,,,,,,,,,,,,,,,,,,,,
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900.0,AAPL,0.029104576415980965,205.82492294311524,,,,,,,,,,,,,,,,,,,,
2024-07-02,219.24465942382812,219.35414798734178,214.09872731420612,215.1438274713018,58046200.0,AAPL,0.01623991560814364,207.1308151245117,,,,,,,,,,,,,,,,,,,,
2024-07-03,220.51870727539062,220.51870727539062,218.01043340115498,218.97591935149836,37369800.0,AAPL,0.005811078157665017,208.4844841003418,,,,,,,,,,,,,,,,,,,,
2024-07-05,225.2864227294922,225.39591130599268,220.61825143978487,220.61825143978487,60412400.0,AAPL,0.02162045802376067,210.00089340209962,,,,,,,,,,,,,,,,,,,,
2024-07-08,226.75953674316406,226.78939588229815,222.21080217009418,226.0329238568709,59085900.0,AAPL,0.006538849504662325,211.6601348876953,,,,,,,,,,,,,,,,,,,,
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100.0,AAPL,0.0037748017231511444,213.24223556518555,,,,,,,,,,,,,,,,,,,,
2024-07-10,231.8955078125,231.9950484021832,228.18287467129386,228.23264496613547,62627700.0,AAPL,0.0188036342403739,215.22595901489257,,,,,,,,,,,,,,,,,,,,
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600.0,AAPL,-0.023220852582108265,216.2422073364258,,,,,,,,,,,,,,,,,,,,
2024-07-12,229.4668426513672,231.55707334519846,227.61550023869842,227.85438851986095,53046500.0,AAPL,0.013050801958017777,217.11163940429688,,,,,,,,,,,,,,,,,,,,
2024-07-15,233.3088836669922,236.12571210202407,232.00498402552307,235.37920328245679,62631300.0,AAPL,0.016743338476410186,218.11494674682618,,,,,,,,,,,,,,,,,,,,
2024-07-16,233.72695922851562,235.17020668202304,231.24854429696344,233.90611406831457,43234300.0,AAPL,0.0017919401736976592,219.22625122070312,,,,,,,,,,,,,,,,,,,,
2024-07-17,227.81460571289062,230.38259805534622,225.58502708071103,228.3819445580284,57345900.0,AAPL,-0.0252959844047963,219.83391036987305,,,,,,,,,,,,,,,,,,,,
